date,ticker,confidence,source_article_count,article_titles
2026-04-20,GS,medium,1,Q1 Earnings Kick Off: Strong Results and Record CEO Confidence Anchor the Market
2026-04-20,INTC,medium,1,Intel Stock's Best Month Since 1987: Is It Still A Buy After A 47% Rally?
2026-04-20,MMM,low,1,"Market Check: Industrials, Aerospace, and Infrastructure Earnings in Focus"
2026-04-20,MU,medium,1,Micron Earnings Preview: AI-Driven Memory Cycle Acceleration Faces Key Test
2026-04-20,NVDA,medium,2,"Why April Could Be the Most Important Earnings Season for AI Stocks Since the Boom Began|May 21 Could Be a Terrible Day for AI Titan Nvidia, Based on What History Tells Us"
2026-04-20,PEP,low,1,2 Consumer-Staples Dividend Stocks to Buy for High-Yield Dividend Growth
2026-04-20,SNDK,medium,1,SanDisk Stock and the $600 Billion Buy Signal
2026-04-20,STT,low,1,"State Street Had A 'Blockbuster' Q1, Analyst Says"
2026-04-20,VTRS,medium,1,Opus Genetics Announces Data Presentations at the 2026 American Society of Cataract and Refractive Surgery Annual Meeting
2026-04-20,WMT,low,1,Walmart Targets Amazon's Biggest Edge With Aggressive Delivery Overhaul
2026-04-21,COF,low,1,Capital One Misses Q1 Estimates — Stock Drops
2026-04-21,CRWD,low,1,CrowdStrike Advances on AI Cybersecurity Push For SMBs
2026-04-21,DHI,low,1,America's Largest Homebuilder D.R. Horton Says Affordability Is Hitting Housing Demand
2026-04-21,EXE,medium,1,9 High-Dividend Energy Stocks That Could Soar on the Back of Their Q1 Results
2026-04-21,HAL,low,1,"Halliburton Says North America Is Recovering, Middle East Risk Manageable"
2026-04-21,IBKR,low,1,Interactive Brokers Stock Slips After Q1 Report: Here's Why
2026-04-21,ORCL,low,1,Oracle Bottoms: A Multi-Cloud Future Is Ahead—and Undervalued
2026-04-21,TSCO,medium,1,"Tractor Supply’s 10% Culling: A Bruise, Not a Break"
2026-04-21,TSLA,medium,1,Tesla Expands EV and Energy Reach in Q1
2026-04-21,UNH,high,3,UnitedHealth Stock Jumps After Q1 Beat — Here's What Execs Say Drove It|UnitedHealth: A Healthy Rebound Could Lie Ahead for Shareholders|UnitedHealth Raises Profit Outlook As Medical Costs Ease
2026-04-22,BA,medium,1,What's Going On With Boeing Stock Tuesday?
2026-04-22,BX,low,1,Sandwich Chain Jersey Mike's Just Quietly Filed for an IPO. Here's What Investors Need to Know.
2026-04-22,CCI,medium,1,Crown Castle Announces First Quarter 2026 Earnings Conference Call Details
2026-04-22,CSX,medium,1,CSX Stock Rallies After Q1 Earnings Report: What To Know
2026-04-22,ELV,low,1,Elevance Health Earnings And Guidance Hike Offset Cost Concerns
2026-04-22,GEV,medium,2,What's Going On With GE Vernova On Tuesday?|GE Vernova Stock Hits 52-Week High - Here's Why
2026-04-22,GS,low,1,"Big Bank Earnings Gave Financials a Lift, But Wall Street Is Still Cautious"
2026-04-22,IBM,high,3,What's Going On With IBM Stock Wednesday?|IBM Shares Drop Despite Q1 Earnings Beat: Details|IBM RELEASES FIRST-QUARTER RESULTS
2026-04-22,ISRG,low,1,What's Going On With Intuitive Surgical Stock Wednesday?
2026-04-22,LRCX,medium,1,"Lam Research Stock Jumps On Q3 Record Revenue, Earnings"
2026-04-22,NFLX,low,1,Netflix Eyes TikTok-Style Feed To Capture 'Snackable' Viewing
2026-04-22,NOC,low,1,Northrop Grumman Says Defense Spending Could Reach Cold War Era Levels
2026-04-22,NVDA,low,1,VAST Data Valued at $30 Billion as AI Drives a New Infrastructure Stack
2026-04-22,PLTR,low,1,Prediction: Palantir Stock Could Fall 80% Further
2026-04-22,T,medium,1,"Stock Market Today, April 22: AT&T Edges Upwards on Mixed Earnings"
2026-04-22,TSLA,high,6,"Why Tesla Stock Fell After Q1 Deliveries|2 Reasons to Buy Tesla Before April 22|Is Tesla Stock a Buy Ahead of Earnings This Week?|Tesla Gets Earnings-Day Reality Check: 'Haven't Seen A New Tesla In A Long Time,' Market Expert Says|Tesla Earnings Preview: From EV Leader to AI‑Infra Contender?|Stocks Shake Off March Slump as Q1 Earnings and April Data Take the Spotlight"
2026-04-22,UNH,low,1,What's Going On With UnitedHealth Stock On Wednesday?
2026-04-22,VRT,low,2,Why Vertiv Stock Is Sinking Today|AI Demand Drives 30% Vertiv Revenue Growth
2026-04-23,BKR,medium,1,Baker Hughes Announces Dates for First-quarter Earnings Release and Webcast
2026-04-23,BX,low,1,Private Equity Giant Blackstone's AUM Hits Record $1.3 Trillion
2026-04-23,DLR,low,1,Digital Realty Bets $5.5 Billion On Singapore To Dominate Asia's AI Infrastructure Race
2026-04-23,DOW,low,1,Dow Shares Fall On Middle East Supply Chain Impact
2026-04-23,FCX,low,1,"Freeport-McMoRan Slashes Outlook On Grasberg Delay, Stock Sinks"
2026-04-23,GE,low,1,These 3 Defense Giants Beat Q1 Estimates—So Why Did Their Stocks Still Fall?
2026-04-23,GOOG,low,1,Should You Buy Alphabet Stock Before the Huge Investor Update?
2026-04-23,HAS,low,1,Why Hasbro Shares Are Surging On Thursday?
2026-04-23,HON,low,2,Why Is Honeywell Stock Falling Thursday?|Why Honeywell Stock Tumbled on Thursday
2026-04-23,IBM,medium,2,"Solid Earnings From IBM and ServiceNow Fail to Quell Artificial Intelligence Concerns, Sending Software Stocks Lower. Here's What Investors Need to Know|Will S&P 500 Open Up Or Down On April 23? Here's How Traders Lean After Record Session"
2026-04-23,INTC,high,4,"Why Intel Stock Is Gaining Today|Trump Administration's Intel Stake Is Now Up 290% In Less Than A Year|AMD, Arm Stocks Ride Intel's Coattails After Blowout Q1 Report|Intel Stock Soars After Blockbuster Q1 Earnings: Here Are Details"
2026-04-23,LULU,low,1,"Lululemon Athletica New CEO Pick Triggers Transition Jitters, Stock Slides"
2026-04-23,NOW,high,5,"Why ServiceNow Stock Is Plummeting Today|ServiceNow Crushes Earnings—Then Tanks 14% On Dire Middle East Warning|ServiceNow Reveals a New Challenge From the Iran War: Deal Delays|With the Iran War In a Stalemate, Software Takes Center Stage|Stock Market Today, April 23: Markets Dip As Strait of Hormuz Conflict Intensifies"
2026-04-23,PHM,low,1,Housing Slump Hits PulteGroup Hard
2026-04-23,ROP,medium,1,Roper Technologies schedules first quarter 2026 financial results conference call
2026-04-23,TMO,low,1,Thermo Fisher Flags 'Modest Inflation' Risk Amid Middle East Tensions
2026-04-23,TSLA,low,1,"Stock Market Today: Dow Jones, S&P 500 Futures Slide As Iran Peace Efforts Stall— Tesla, ServiceNow, Boeing In Focus (UPDATED)"
2026-04-23,TXN,low,1,Why Texas Instruments Rocketed Higher Today
2026-04-23,UNH,low,1,UnitedHealth Just Proved Warren Buffett Right -- Again
2026-04-23,URI,low,1,Why United Rentals Stock Jumped More Than 20% Today
2026-04-23,WST,low,1,West Pharmaceutical Lifts Annual Guidance After Strong GLP-1 Driven Growth In Q1
2026-04-24,CCL,low,1,Why Buying the Dip On This Growth Stock Right Now Could Be the Best Financial Decision of 2026
2026-04-24,CHTR,medium,1,What's Going On With Charter Communications Stock On Friday?
2026-04-24,ERIE,medium,1,Erie Indemnity (ERIE) Q1 2026 Earnings Transcript
2026-04-24,EW,low,1,Edwards Lifesciences Stock Surges On Heart Valve Devices Growth
2026-04-24,FIX,low,1,Comfort Systems Stock Hits 52-Week High - Here's Why
2026-04-24,GE,low,1,How the Iran Conflict Is Squeezing GE Aerospace's Outlook
2026-04-24,HCA,low,1,Hospital Operator HCA Healthcare Flags Soft Respiratory Season As Volumes Lag
2026-04-24,INTC,high,6,"Intel Earnings Blowout Raises Questions Around a 117x Forward P/E|Two Markets In One—Chips And Oil Are Fighting|Nasdaq 100 Marks Fresh Records, Intel Jumps 23% On AI Chip Mania: Stock Market Today|Stock Market Today: Nasdaq, S&P 500 Futures Gain While Dow Slips Amid Israel-Lebanon Ceasefire Extension—Intel, SAP, Lunai Bioworks In Focus (UPDATED)|Why Intel Stock Is Skyrocketing Friday|Will S&P 500 Open Up Or Down On April 24?"
2026-04-24,KMI,low,1,The War With Iran is Fueling Substantially Higher Earnings for This High-Yielding Energy Stock
2026-04-24,LMT,low,1,What's Going On With Lockheed Martin Stock Frday?
2026-04-24,MSFT,low,1,Earnings Superweek: What to Expect From Mega-Cap Tech Titans
2026-04-24,MU,low,1,Why Micron Stock Popped Today
2026-04-24,NEE,low,1,This Top Energy Stock's High-Powered Growth Engine Continues to Hum Along
2026-04-24,NEM,low,1,"Newmont Rides Soaring Gold Prices To Blowout Earnings, Unleashes $6 Billion Buyback"
2026-04-24,STLD,low,1,"Tariffs Rose: 1 Steelmaker Thrived, 1 Still Struggles"
2026-04-24,TSLA,low,1,Elon Musk's SpaceX Refinances Debt With $20 Billion Bridge Loan Ahead Of Record-Breaking Summer IPO: Report
2026-04-24,TXN,low,1,This Old-School Tech Name Is Emerging As An Unexpected AI Winner
2026-04-27,AMZN,low,1,Where Will Amazon Stock Be in 5 Years?
2026-04-27,BA,low,1,What's Going On With Boeing Stock Monday?
2026-04-27,BKNG,low,1,Booking Holdings: The Glorious Travel Stock You'll Wish You'd Bought Before the Next Boom
2026-04-27,BRO,medium,1,"Brown & Brown, Inc. announces 2026 first-quarter earnings release and conference call dates"
2026-04-27,CHTR,low,1,What's Going On With Charter Communications Stock Monday?
2026-04-27,DPZ,high,3,"Why Domino's Pizza Stock Dove Today|Domino's Hit By Budget-Conscious Diners, Shares Tumble|""Consumer Sentiment Hit COVID-Level Lows"" in March, This Company Just Told Investors. Should Investors Be Worried?"
2026-04-27,GS,medium,1,Q1 Earnings Kick Off: Strong Results and Record CEO Confidence Anchor the Market
2026-04-27,QCOM,medium,1,"Stock Market Today, April 27: Qualcomm Rises on Reported OpenAI Smartphone Chip Collaboration"
2026-04-27,TSLA,medium,2,Tesla Margins and Cash Flow Offset Revenue Miss in Q1 Results|Why the Biggest Takeaway from Tesla's Earnings Isn't Its Financial Growth
2026-04-27,VZ,high,3,"Verizon to report earnings April 27, 2026|S&P 500 Goes Nowhere as Investors Brace for Big Tech Week|Verizon CEO Claims Turnaround Is Officially Underway"
2026-04-28,AXP,low,1,Why American Express' CEO Believes the Company May Do Well Even If Oil Prices Remain High
2026-04-28,GOOG,low,1,Why This Week Could Be Huge For AI Stocks
2026-04-28,KO,medium,2,Why Coca-Cola Stock Jumped 6% Today|Coca-Cola Stock Is Surging: Here's Why the Company's Q1 Results Were a Shocker
2026-04-28,MU,low,1,Why Micron Stock Just Dropped
2026-04-28,NVDA,low,1,"Nvidia, AMD, and Other AI Chip Stocks Are Swooning. Blame OpenAI."
2026-04-28,SBUX,medium,1,This Is the 1 Most Important Thing to Watch When Starbucks Reports Earnings on April 28
2026-04-28,VZ,medium,2,Verizon Q1 Earnings Dip—A Buying Opportunity for VZ Stock?|*AVISO A MEDIOS* Cómo ganar boletos gratis para la Final de la Copa Mundial de la FIFA 2026™ con Verizon
2026-04-29,AMZN,medium,2,Meta Goes All-In On Amazon's Beast Chips|Prediction: Amazon Stock Will Soar After April 29
2026-04-29,GNRC,medium,1,Generac Announces First Quarter 2026 Earnings Release Date and Conference Call
2026-04-29,GOOG,medium,1,Should You Buy Alphabet Stock Before April 29?
2026-04-29,META,high,3,"Should You Buy Meta Before April 29?|Are These 5 Stocks the Smartest Buys Before Earnings Season Heats Up?|Meta, Google, Amazon, Microsoft, and SoFi All Report on April 29. Should You Buy Before Earnings?"
2026-04-30,CVX,medium,1,Subsea 7 S.A. - First quarter 2026 earnings call notification
2026-04-30,GILD,medium,1,"Kymera Therapeutics to Report First Quarter 2026 Financial Results on April 30, 2026"
2026-04-30,HUBB,medium,1,"Hubbell to Announce First Quarter 2026 Results on April 30, 2026"
2026-04-30,ITW,medium,1,ITW Schedules First Quarter 2026 Earnings Webcast
2026-04-30,KDP,medium,1,Keurig Dr Pepper Announces Results of Post-Closing Acceptance Period for Offer for JDE Peet’s - 97.75% of all Shares tendered
2026-04-30,SYK,medium,1,Stryker to announce financial results for its first quarter of fiscal year 2026
2026-05-01,CVX,medium,1,What's Going On With Chevron Stock Monday?
2026-05-04,PLTR,medium,1,"Palantir Stock Is Down 20% This Year, but That Could All Change on May 4. Are You Ready?"
2026-05-05,FISV,medium,1,Fiserv to Present at Upcoming Investor Conferences
2026-05-05,PLTR,medium,1,Prediction: Palantir Stock Is Going to Plunge on May 5
2026-05-06,COHR,medium,1,Coherent Corp. Announces Timing of FY2026 Third Quarter Earnings Release
2026-05-07,TRGP,medium,1,Targa Resources Corp. Declares Increase to Quarterly Common Dividend and Announces Timing of First Quarter 2026 Earnings Webcast
2026-05-11,EXPE,medium,1,Expedia Names Ex-Snap Exec As Finance Chief
2026-05-20,NVDA,medium,2,Nvidia Reports Earnings Next Month. Here's Why I'm Not Buying the Stock Before the Report.|Prediction: Nvidia Stock Will Skyrocket After May 20
2026-05-26,AZO,medium,1,"AutoZone to Release Third Quarter Fiscal 2026 Earnings May 26, 2026"
